 Mortalidade - Brasil
Óbitos p/Residênc por Município e Ano do Óbito
Período:1993-1995
"Município";"1993";"1994";"1995";"Total"
"230070 Alto Santo";69;76;53;198
"230075 Amontada";90;68;98;256
"230080 Antonina do Norte";10;17;10;37
"230090 Apuiarés";60;7;39;106
"230100 Aquiraz";62;67;67;196
"230110 Aracati";231;248;273;752
"230120 Aracoiaba";108;74;71;253
"230125 Ararendá";29;60;32;121
"230130 Araripe";24;6;26;56
"230140 Aratuba";58;47;29;134
"230150 Arneiroz";5;1;24;30
"230160 Assaré";76;98;57;231
"230170 Aurora";6;128;107;241
"230180 Baixio";16;19;27;62
"230185 Banabuiú";75;94;69;238
"230190 Barbalha";80;87;176;343
"230195 Barreira";44;76;14;134
"230200 Barro";124;21;89;234
"230205 Barroquinha";59;84;85;228
"230210 Baturité";173;129;15;317
"230220 Beberibe";37;45;44;126
"230230 Bela Cruz";112;109;101;322
"230240 Boa Viagem";10;17;60;87
"230250 Brejo Santo";14;35;83;132
"230260 Camocim";178;243;179;600
"230270 Campos Sales";117;129;95;341
"230280 Canindé";332;264;280;876
"230290 Capistrano";14;29;39;82
"230300 Caridade";40;23;18;81
"230310 Cariré";40;39;39;118
"230320 Caririaçu";24;77;129;230
"230330 Cariús";64;38;30;132
"230340 Carnaubal";106;86;83;275
"230350 Cascavel";216;232;228;676
"230360 Catarina";29;36;43;108
"230365 Catunda";5;6;5;16
"230370 Caucaia";471;538;570;1579
"230380 Cedro";138;177;118;433
"230390 Chaval";101;66;81;248
"230393 Choró";21;44;32;97
"230395 Chorozinho";65;95;68;228
"230400 Coreaú";106;74;95;275
"230410 Crateús";185;214;212;611
"230420 Crato";423;327;271;1021
"230423 Croatá";97;118;101;316
"230425 Cruz";23;97;26;146
"230426 Deputado Irapuan Pinheiro";19;58;28;105
"230427 Ererê";23;30;14;67
"230428 Eusébio";62;75;66;203
"230430 Farias Brito";99;51;34;184
"230435 Forquilha";54;72;93;219
"230440 Fortaleza";9994;10122;11214;31330
"230445 Fortim";57;65;75;197
"230450 Frecheirinha";17;61;33;111
"230460 General Sampaio";30;21;12;63
"230465 Graça";52;35;31;118
"230470 Granja";32;59;31;122
"230480 Granjeiro";20;9;9;38
"230490 Groaíras";20;45;40;105
"230495 Guaiúba";34;25;26;85
"230500 Guaraciaba do Norte";153;179;151;483
"230510 Guaramiranga";40;41;19;100
"230520 Hidrolândia";73;25;18;116
"230523 Horizonte";102;135;115;352
"230526 Ibaretama";18;36;20;74
"230530 Ibiapina";89;119;85;293
"230533 Ibicuitinga";29;58;46;133
"230535 Icapuí";87;94;26;207
"230540 Icó";234;219;167;620
"230550 Iguatu";316;367;344;1027
"230560 Independência";126;124;113;363
"230565 Ipaporanga";40;82;38;160
"230570 Ipaumirim";37;49;44;130
"230580 Ipu";171;174;154;499
"230590 Ipueiras";110;164;135;409
"230600 Iracema";101;77;66;244
"230610 Irauçuba";14;64;69;147
"230620 Itaiçaba";26;18;31;75
"230625 Itaitinga";59;58;57;174
"230630 Itapagé";156;169;98;423
"230640 Itapipoca";372;433;292;1097
"230650 Itapiúna";63;52;51;166
"230655 Itarema";182;140;89;411
"230660 Itatira";53;95;64;212
"230670 Jaguaretama";77;119;78;274
"230680 Jaguaribara";34;42;30;106
"230690 Jaguaribe";186;170;118;474
"230700 Jaguaruana";134;166;126;426
"230710 Jardim";112;79;85;276
"230720 Jati";4;11;10;25
"230725 Jijoca de Jericoacoara";3;4;6;13
"230730 Juazeiro do Norte";975;919;921;2815
"230740 Jucás";118;88;48;254
"230750 Lavras da Mangabeira";51;87;99;237
"230760 Limoeiro do Norte";185;218;206;609
"230763 Madalena";14;14;26;54
"230765 Maracanaú";394;428;327;1149
"230770 Maranguape";361;200;378;939
"230780 Marco";112;140;96;348
"230790 Martinópole";10;43;16;69
"230800 Massapê";100;111;89;300
"230810 Mauriti";201;143;108;452
"230820 Meruoca";84;121;71;276
"230830 Milagres";59;64;107;230
"230835 Milhã";55;75;41;171
"230837 Miraíma";45;36;41;122
"230840 Missão Velha";82;51;134;267
"230850 Mombaça";154;258;239;651
"230860 Monsenhor Tabosa";49;76;35;160
"230870 Morada Nova";280;317;276;873
"230880 Moraújo";51;34;15;100
"230890 Morrinhos";19;117;52;188
"230900 Mucambo";23;50;28;101
"230910 Mulungu";34;16;8;58
"230920 Nova Olinda";52;58;43;153
"230930 Nova Russas";105;100;44;249
"230940 Novo Oriente";78;89;119;286
"230945 Ocara";109;99;68;276
"230950 Orós";146;130;109;385
"230960 Pacajus";21;90;70;181
"230970 Pacatuba";94;61;47;202
"230980 Pacoti";43;82;47;172
"230990 Pacujá";37;15;21;73
"231000 Palhano";30;31;22;83
"231010 Palmácia";36;40;43;119
"231020 Paracuru";70;112;82;264
"231025 Paraipaba";74;75;39;188
"231030 Parambu";159;128;140;427
"231040 Paramoti";65;106;42;213
"231050 Pedra Branca";90;114;139;343
"231060 Penaforte";5;14;7;26
"231070 Pentecoste";32;49;35;116
"231080 Pereiro";70;106;68;244
"231085 Pindoretama";65;83;56;204
"231090 Piquet Carneiro";83;53;48;184
"231095 Pires Ferreira";40;54;43;137
"231100 Poranga";11;12;5;28
"231110 Porteiras";2;35;39;76
"231120 Potengi";32;13;15;60
"231123 Potiretama";26;37;20;83
"231126 Quiterianópolis";64;63;33;160
"231130 Quixadá";370;378;379;1127
"231135 Quixelô";26;35;41;102
"231140 Quixeramobim";89;93;159;341
"231150 Quixeré";64;78;78;220
"231160 Redenção";154;126;116;396
"231170 Reriutaba";98;88;105;291
"231180 Russas";253;242;228;723
"231190 Saboeiro";4;2;48;54
"231195 Salitre";5;9;19;33
"231220 Santa Quitéria";131;104;106;341
"231200 Santana do Acaraú";49;51;105;205
"231210 Santana do Cariri";44;115;59;218
"231230 São Benedito";235;234;169;638
"231240 São Gonçalo do Amarante";56;66;100;222
"231250 São João do Jaguaribe";54;51;58;163
"231260 São Luís do Curu";8;40;25;73
"231270 Senador Pompeu";166;153;165;484
"231280 Senador Sá";44;24;8;76
"231290 Sobral";483;548;563;1594
"231300 Solonópole";69;75;60;204
"231310 Tabuleiro do Norte";105;139;109;353
"231320 Tamboril";95;82;123;300
"231325 Tarrafas";1;1;25;27
"231330 Tauá";105;162;147;414
"231335 Tejuçuoca";55;35;24;114
"231340 Tianguá";228;241;159;628
"231350 Trairi";76;117;101;294
"231355 Tururu";20;1;15;36
"231360 Ubajara";79;86;94;259
"231370 Umari";27;40;41;108
"231375 Umirim";8;16;10;34
"231380 Uruburetama";140;143;99;382
"231390 Uruoca";9;28;49;86
"231395 Varjota";49;35;80;164
"231400 Várzea Alegre";45;58;114;217
"231410 Viçosa do Ceará";318;262;264;844
"230000 Município ignorado - CE";34;192;65;291
"240010 Acari";69;85;82;236
"240020 Açu";202;183;220;605
"240030 Afonso Bezerra";54;43;45;142
"240040 Água Nova";9;11;11;31
"240050 Alexandria";71;56;52;179
"240060 Almino Afonso";-;36;14;50
"240070 Alto do Rodrigues";25;14;24;63
"240080 Angicos";88;68;97;253
"240090 Antônio Martins";37;23;24;84
"240100 Apodi";161;184;127;472
"240110 Areia Branca";113;43;97;253
"240120 Arês";45;40;66;151
"240130 Augusto Severo";75;72;48;195
"240140 Baía Formosa";38;36;45;119
"240145 Baraúna";46;48;63;157
"240150 Barcelona";27;21;27;75
"240160 Bento Fernandes";18;16;15;49
"240170 Bom Jesus";4;5;27;36
"240180 Brejinho";46;56;49;151
"240190 Caiçara do Rio do Vento";10;12;21;43
"240200 Caicó";335;389;353;1077
"240210 Campo Redondo";59;42;53;154
"240220 Canguaretama";111;102;97;310
"240230 Caraúbas";114;137;86;337
"240240 Carnaúba dos Dantas";34;43;33;110
"240250 Carnaubais";50;53;87;190
"240260 Ceará-Mirim";265;279;299;843
"240270 Cerro Corá";69;58;55;182
"240280 Coronel Ezequiel";50;46;41;137
"240290 Coronel João Pessoa";15;14;16;45
"240300 Cruzeta";62;62;47;171
"240310 Currais Novos";243;237;237;717
"240320 Doutor Severiano";14;20;22;56
"240330 Encanto";2;3;8;13
"240340 Equador";10;38;20;68
"240350 Espírito Santo";55;40;32;127
"240360 Extremoz";47;45;57;149
"240370 Felipe Guerra";24;26;3;53
"240380 Florânia";98;69;73;240
"240390 Francisco Dantas";1;4;13;18
"240400 Frutuoso Gomes";16;25;6;47
"240410 Galinhos";5;5;8;18
"240420 Goianinha";66;92;105;263
"240430 Governador Dix-Sept Rosado";48;47;43;138
"240440 Grossos";45;32;31;108
"240450 Guamaré";39;30;39;108
"240460 Ielmo Marinho";36;35;33;104
"240470 Ipanguaçu";53;64;54;171
"240480 Ipueira";3;8;7;18
"240490 Itaú";26;34;16;76
"240500 Jaçanã";35;38;40;113
"240510 Jandaíra";42;40;20;102
"240520 Janduís";33;10;16;59
"240530 Januário Cicco";4;2;21;27
"240540 Japi";-;1;21;22
"240550 Jardim de Angicos";-;6;-;6
"240560 Jardim de Piranhas";47;38;55;140
"240570 Jardim do Seridó";89;83;66;238
"240580 João Câmara";112;57;128;297
"240590 João Dias";17;10;13;40
"240600 José da Penha";1;5;19;25
"240610 Jucurutu";84;91;77;252
"240620 Lagoa d'Anta";24;14;16;54
"240630 Lagoa de Pedras";26;17;27;70
"240640 Lagoa de Velhos";1;4;5;10
"240650 Lagoa Nova";59;39;51;149
"240660 Lagoa Salgada";16;21;22;59
"240670 Lajes";57;56;23;136
"240680 Lajes Pintadas";26;16;19;61
"240690 Lucrécia";3;3;3;9
"240700 Luís Gomes";50;47;52;149
"240710 Macaíba";194;178;258;630
"240720 Macau";148;140;146;434
"240730 Marcelino Vieira";41;36;35;112
"240740 Martins";66;68;57;191
"240750 Maxaranguape";7;11;29;47
"240760 Messias Targino";12;9;6;27
"240770 Montanhas";44;4;16;64
"240780 Monte Alegre";66;69;59;194
"240790 Monte das Gameleiras";22;10;12;44
"240800 Mossoró";977;1039;1161;3177
"240810 Natal";3079;3112;3818;10009
"240820 Nísia Floresta";50;43;53;146
"240830 Nova Cruz";218;227;177;622
"240840 Olho-d'Água do Borges";25;24;18;67
"240850 Ouro Branco";25;25;26;76
"240860 Paraná";2;12;8;22
"240870 Paraú";19;13;18;50
"240880 Parazinho";20;11;18;49
"240890 Parelhas";145;139;122;406
"240325 Parnamirim";284;292;357;933
"240910 Passa e Fica";49;46;31;126
"240920 Passagem";11;10;8;29
"240930 Patu";29;43;51;123
"240940 Pau dos Ferros";138;140;103;381
"240950 Pedra Grande";11;16;18;45
"240960 Pedra Preta";12;5;8;25
"240970 Pedro Avelino";37;19;26;82
"240980 Pedro Velho";58;71;70;199
"240990 Pendências";75;48;61;184
"241000 Pilões";19;10;9;38
"241010 Poço Branco";26;62;44;132
"241020 Portalegre";44;34;44;122
"241040 Pureza";30;22;31;83
"241050 Rafael Fernandes";11;12;15;38
"241060 Rafael Godeiro";15;14;10;39
"241070 Riacho da Cruz";18;4;6;28
"241080 Riacho de Santana";48;11;9;68
"241090 Riachuelo";17;24;37;78
"241100 Rodolfo Fernandes";16;13;20;49
"241110 Ruy Barbosa";33;14;13;60
"241120 Santa Cruz";129;134;159;422
"241140 Santana do Matos";100;90;67;257
"241142 Santana do Seridó";3;6;4;13
"241150 Santo Antônio";93;81;79;253
"241160 São Bento do Norte";47;45;50;142
"241170 São Bento do Trairí";15;9;9;33
"241180 São Fernando";20;21;20;61
"241190 São Francisco do Oeste";19;16;17;52
"241200 São Gonçalo do Amarante";150;124;197;471
"241210 São João do Sabugi";28;39;20;87
"241220 São José de Mipibu";141;114;192;447
"241230 São José do Campestre";2;12;26;40
"241240 São José do Seridó";19;20;19;58
"241250 São Miguel";119;111;105;335
"241260 São Paulo do Potengi";74;89;87;250
"241270 São Pedro";27;31;25;83
"241280 São Rafael";43;50;40;133
"241290 São Tomé";97;63;64;224
"241300 São Vicente";48;32;32;112
"241310 Senador Elói de Souza";21;20;19;60
"241320 Senador Georgino Avelino";10;10;13;33
"241030 Serra Caiada";20;20;15;55
"241330 Serra de São Bento";23;7;27;57
"241335 Serra do Mel";14;13;10;37
"241340 Serra Negra do Norte";43;31;51;125
"241350 Serrinha";142;66;23;231
"241360 Severiano Melo";26;37;19;82
"241370 Sítio Novo";17;20;18;55
"241380 Taboleiro Grande";6;2;3;11
"241390 Taipu";53;47;47;147
"241400 Tangará";63;59;79;201
"241410 Tenente Ananias";33;36;33;102
"241420 Tibau do Sul";20;23;22;65
"241430 Timbaúba dos Batistas";7;8;11;26
"241440 Touros";127;127;147;401
"241450 Umarizal";5;29;58;92
"241460 Upanema";38;42;6;86
"241470 Várzea";35;11;14;60
"241480 Vera Cruz";30;27;54;111
"241490 Viçosa";14;1;4;19
"241500 Vila Flor";15;16;7;38
"240000 Município ignorado - RN";3;7;52;62
"250010 Água Branca";4;-;10;14
"250020 Aguiar";32;46;44;122
"250030 Alagoa Grande";48;227;196;471
"250040 Alagoa Nova";137;165;157;459
"250050 Alagoinha";265;133;88;486
"250060 Alhandra";71;81;80;232
"250080 Araçagi";135;143;113;391
"250090 Arara";129;107;107;343
"250100 Araruna";168;144;123;435
"250110 Areia";171;128;165;464
"250120 Areial";32;31;19;82
"250130 Aroeiras";63;143;103;309
"250140 Baía da Traição";11;24;30;65
"250150 Bananeiras";121;145;111;377
"250160 Barra de Santa Rosa";130;93;68;291
"250170 Barra de São Miguel";19;28;29;76
"250180 Bayeux";329;407;389;1125
"250190 Belém";163;115;113;391
"250200 Belém do Brejo do Cruz";33;25;21;79
"250210 Boa Ventura";2;1;2;5
"250220 Bom Jesus";14;9;14;37
"250230 Bom Sucesso";2;7;1;10
"250240 Bonito de Santa Fé";44;28;15;87
"250250 Boqueirão";193;201;197;591
"250270 Borborema";42;37;27;106
"250280 Brejo do Cruz";61;66;56;183
"250290 Brejo dos Santos";18;9;21;48
"250300 Caaporã";85;99;116;300
"250310 Cabaceiras";40;28;28;96
"250320 Cabedelo";149;173;146;468
"250330 Cachoeira dos Índios";56;40;49;145
"250340 Cacimba de Areia";13;12;11;36
"250350 Cacimba de Dentro";174;135;102;411
"250360 Caiçara";64;60;51;175
"250370 Cajazeiras";347;310;322;979
"250380 Caldas Brandão";-;33;24;57
"250390 Camalaú";65;69;61;195
"250400 Campina Grande";2551;2332;2790;7673
"250410 Carrapateira";-;-;1;1
"250420 Catingueira";1;2;2;5
"250430 Catolé do Rocha";94;114;145;353
"250440 Conceição";78;27;10;115
"250450 Condado";16;41;17;74
"250460 Conde";78;81;64;223
"250470 Congo";21;33;31;85
"250480 Coremas";123;111;95;329
"250490 Cruz do Espírito Santo";96;63;78;237
"250500 Cubati";48;30;52;130
"250510 Cuité";184;171;137;492
"250520 Cuitegi";37;52;42;131
"250530 Curral Velho";6;8;3;17
"250540 Desterro";1;-;3;4
"250560 Diamante";23;23;24;70
"250570 Dona Inês";64;79;69;212
"250580 Duas Estradas";80;62;44;186
"250590 Emas";1;13;18;32
"250600 Esperança";252;211;237;700
"250610 Fagundes";103;2;9;114
"250620 Frei Martinho";27;11;13;51
"250630 Guarabira";393;389;279;1061
"250640 Gurinhém";1;6;5;12
"250650 Gurjão";49;38;36;123
"250660 Ibiara";32;31;36;99
"250260 Igaracy";39;18;39;96
"250670 Imaculada";1;22;43;66
"250680 Ingá";171;197;96;464
"250690 Itabaiana";199;147;256;602
"250700 Itaporanga";22;40;6;68
"250710 Itapororoca";86;41;83;210
"250720 Itatuba";74;42;53;169
"250730 Jacaraú";12;4;8;24
"250740 Jericó";42;41;53;136
"250750 João Pessoa";3280;3262;3376;9918
"250760 Juarez Távora";37;57;43;137
"250770 Juazeirinho";13;28;22;63
"250780 Junco do Seridó";20;16;38;74
"250790 Juripiranga";66;60;61;187
"250800 Juru";70;58;37;165
"250810 Lagoa";21;29;32;82
"250820 Lagoa de Dentro";70;73;47;190
"250830 Lagoa Seca";125;139;299;563
"250840 Lastro";17;22;6;45
"250850 Livramento";82;53;41;176
"250860 Lucena";17;30;32;79
"250870 Mãe d'Água";15;20;14;49
"250880 Malta";35;33;7;75
"250890 Mamanguape";387;286;284;957
"250900 Manaíra";45;6;5;56
"250910 Mari";205;202;165;572
"250920 Massaranduba";20;82;69;171
"250930 Mataraca";43;34;28;105
"250940 Mogeiro";141;84;83;308
"250950 Montadas";32;31;22;85
"250960 Monte Horebe";1;-;2;3
"250970 Monteiro";291;279;245;815
"250980 Mulungu";73;75;74;222
"250990 Natuba";44;65;73;182
"251000 Nazarezinho";28;19;31;78
"251010 Nova Floresta";67;66;62;195
"251020 Nova Olinda";26;50;23;99
"251030 Nova Palmeira";16;11;20;47
"251040 Olho d'Água";-;2;1;3
"251050 Olivedos";20;15;22;57
"251060 Ouro Velho";-;1;2;3
"251070 Passagem";-;8;4;12
"251080 Patos";484;419;511;1414
"251090 Paulista";20;2;4;26
"251100 Pedra Branca";9;15;9;33
"251110 Pedra Lavrada";33;27;33;93
"251120 Pedras de Fogo";113;94;136;343
"251130 Piancó";3;1;3;7
"251140 Picuí";179;122;113;414
"251150 Pilar";106;101;83;290
"251160 Pilões";47;46;26;119
"251170 Pilõezinhos";32;28;28;88
"251180 Pirpirituba";95;79;84;258
"251190 Pitimbu";28;26;38;92
"251200 Pocinhos";93;89;136;318
"251210 Pombal";206;194;212;612
"251220 Prata";29;21;27;77
"251230 Princesa Isabel";111;114;76;301
"251240 Puxinanã";87;68;69;224
"251250 Queimadas";173;178;177;528
"251260 Quixabá";5;4;-;9
"251270 Remígio";191;100;134;425
"251280 Riacho dos Cavalos";22;27;31;80
"251290 Rio Tinto";165;157;168;490
"251300 Salgadinho";16;10;5;31
"251310 Salgado de São Félix";108;81;69;258
"251320 Santa Cruz";29;28;26;83
"251330 Santa Helena";29;20;36;85
"251340 Santa Luzia";94;102;77;273
"251370 Santa Rita";662;753;670;2085
"251380 Santa Teresinha";12;18;20;50
"251350 Santana de Mangueira";11;21;26;58
"251360 Santana dos Garrotes";-;1;5;6
"251390 São Bento";81;98;137;316
"251400 São João do Cariri";24;16;19;59
"250070 São João do Rio do Peixe";112;91;111;314
"251410 São João do Tigre";39;27;16;82
"251420 São José da Lagoa Tapada";-;2;2;4
"251430 São José de Caiana";2;1;5;8
"251440 São José de Espinharas";39;23;45;107
"251450 São José de Piranhas";72;94;68;234
"251460 São José do Bonfim";17;13;14;44
"251470 São José do Sabugi";22;10;11;43
"251480 São José dos Cordeiros";13;2;28;43
"251490 São Mamede";62;54;56;172
"251500 São Miguel de Taipu";-;2;4;6
"251510 São Sebastião de Lagoa de Roça";68;77;33;178
"251520 São Sebastião do Umbuzeiro";48;34;25;107
"251540 São Vicente do Seridó";50;26;26;102
"251530 Sapé";395;387;361;1143
"251550 Serra Branca";98;70;57;225
"251560 Serra da Raiz";24;44;24;92
"251570 Serra Grande";-;1;-;1
"251580 Serra Redonda";77;53;47;177
"251590 Serraria";68;58;74;200
"251600 Solânea";279;221;205;705
"251610 Soledade";6;4;3;13
"251620 Sousa";405;419;403;1227
"251630 Sumé";128;117;118;363
"251640 Tacima";77;83;46;206
"251650 Taperoá";13;6;36;55
"251660 Tavares";2;3;24;29
"251670 Teixeira";2;1;5;8
"251680 Triunfo";61;48;45;154
"251690 Uiraúna";6;6;15;27
"251700 Umbuzeiro";67;76;51;194
"251710 Várzea";14;14;22;50
"250550 Vista Serrana";11;7;9;27
"250000 Município ignorado - PB";47;116;101;264
"260005 Abreu e Lima";417;371;359;1147
"260010 Afogados da Ingazeira";184;225;226;635
"260020 Afrânio";62;69;51;182
"260030 Agrestina";236;156;103;495
"260040 Água Preta";296;190;239;725
"260050 Águas Belas";240;279;206;725
"260060 Alagoinha";112;89;94;295
"260070 Aliança";286;268;267;821
"260080 Altinho";244;224;188;656
"260090 Amaraji";125;145;149;419
"260100 Angelim";66;82;72;220
"260110 Araripina";253;186;212;651
"260120 Arcoverde";509;527;458;1494
"260130 Barra de Guabiraba";62;77;49;188
"260140 Barreiros";357;233;218;808
"260150 Belém de Maria";126;80;113;319
"260160 Belém do São Francisco";112;93;79;284
"260170 Belo Jardim";712;602;607;1921
"260180 Betânia";58;62;41;161
"260190 Bezerros";560;516;483;1559
"260200 Bodocó";116;119;126;361
"260210 Bom Conselho";316;286;288;890
"260220 Bom Jardim";234;230;233;697
"260230 Bonito";287;195;186;668
"260240 Brejão";93;81;84;258
"260250 Brejinho";39;28;36;103
"260260 Brejo da Madre de Deus";310;281;215;806
"260270 Buenos Aires";73;83;78;234
"260280 Buíque";220;180;179;579
"260290 Cabo de Santo Agostinho";861;920;919;2700
"260300 Cabrobó";116;149;123;388
"260310 Cachoeirinha";123;124;92;339
"260320 Caetés";100;96;98;294
"260330 Calçado";78;87;67;232
"260340 Calumbi";55;48;40;143
"260345 Camaragibe";601;700;738;2039
"260350 Camocim de São Félix";135;186;126;447
"260360 Camutanga";36;59;60;155
"260370 Canhotinho";249;249;196;694
"260380 Capoeiras";117;101;93;311
"260390 Carnaíba";96;90;96;282
"260392 Carnaubeira da Penha";7;6;32;45
"260400 Carpina";405;514;407;1326
"260410 Caruaru";2078;1808;1804;5690
"260420 Catende";329;242;241;812
"260430 Cedro";42;37;26;105
"260440 Chã de Alegria";77;84;76;237
"260450 Chã Grande";113;128;103;344
"260460 Condado";160;137;160;457
"260470 Correntes";166;187;134;487
"260480 Cortês";158;119;141;418
"260490 Cumaru";92;89;81;262
"260500 Cupira";124;88;145;357
"260510 Custódia";162;222;185;569
"260515 Dormentes";8;11;21;40
"260520 Escada";502;491;439;1432
"260530 Exu";107;108;102;317
"260540 Feira Nova";183;138;134;455
"260545 Fernando de Noronha";3;1;-;4
"260550 Ferreiros";38;50;51;139
"260560 Flores";93;75;66;234
"260570 Floresta";100;163;132;395
"260580 Frei Miguelinho";99;85;83;267
"260590 Gameleira";178;127;144;449
"260600 Garanhuns";1082;1003;1045;3130
"260610 Glória do Goitá";159;151;156;466
"260620 Goiana";548;372;449;1369
"260630 Granito";1;22;19;42
"260640 Gravatá";432;574;455;1461
"260650 Iati";49;52;63;164
"260660 Ibimirim";128;106;117;351
"260670 Ibirajuba";80;104;42;226
"260680 Igarassu";486;457;487;1430
"260690 Iguaracy";51;46;51;148
"260760 Ilha de Itamaracá";68;67;81;216
